,BS1,BS2,BS3,BS4,BS5
LOC_Os04g45700,0,0,0,0,0
LOC_Os04g45710,0,0,0,0,1
LOC_Os04g45720,0,0,0,0,0
LOC_Os04g45730,115,61,0,142,87
LOC_Os04g45740,0,0,0,0,0
LOC_Os04g45750,0,0,0,0,47
LOC_Os04g45760,0,0,0,0,0
LOC_Os04g45770,0,0,0,0,0
LOC_Os04g45780,0,0,0,0,0
LOC_Os04g45790,0,0,0,0,0
LOC_Os04g45800,497,1200,411,685,436
LOC_Os04g45810,602,658,425,537,199
LOC_Os04g45821,22,0,37,0,1
LOC_Os04g45834,1705,3484,1461.691,2714,1920
LOC_Os04g45850,0,0,0,0,0
LOC_Os04g45860,61,199,79,26,271
LOC_Os04g45870,0,0,0,0,0
LOC_Os04g45880,0,0,0,0,0
LOC_Os04g45890,1,69,70,99,83
LOC_Os04g45900,2012,3582,2234,3231,2411
LOC_Os04g45910,19,216,89,158,34
LOC_Os04g45920,0,0,0,0,0
LOC_Os04g45930,222,234,193,1,222
LOC_Os04g45940,200,181,22,48,99
LOC_Os04g45950,0,0,0,0,0
LOC_Os04g45960,0,0,0,0,0
LOC_Os04g45970,15,1,0,0,1
LOC_Os04g45980,0,0,0,0,0
LOC_Os04g45990,46,64,197,134,1
LOC_Os04g46000,0,0,0,0,0
LOC_Os04g46010,0,0,0,0,0
LOC_Os04g46020,148,203,104,221,261
LOC_Os04g46030,0,0,0,0,0
LOC_Os04g46040,0,0,0,0,0
LOC_Os04g46050,63,254,36,0,0
LOC_Os04g46060,0,0,0,0,17
LOC_Os04g46079,1,0,34,0,88
LOC_Os04g46100,83,49,45,7,36
LOC_Os04g46110,0,0,0,0,0
LOC_Os04g46120,0,0,0,0,0
LOC_Os04g46130,0,0,0,0,0
LOC_Os04g46140,0,0,0,0,0
LOC_Os04g46150,0,0,0,0,0
LOC_Os04g46160,0,0,0,0,0
LOC_Os04g46170,0,8,0,0,0
LOC_Os04g46180,0,0,1,0,0
LOC_Os04g46190,134,307,52,62,1
LOC_Os04g46200,0,0,0,0,0
LOC_Os04g46210,0,0,0,0,0
LOC_Os04g46220,213,234,31,83,177
LOC_Os04g46240,0,0,0,0,0
LOC_Os04g46250,0,0,0,0,0
LOC_Os04g46260,0,0,0,0,0
LOC_Os04g46270,0,0,0,0,0
LOC_Os04g46280,457,339,608,226,55
LOC_Os04g46290,57,147,40,28,65
LOC_Os04g46300,0,0,0,0,0
LOC_Os04g46310,70,1,0,0,111
LOC_Os04g46320,0,17,34,0,0
LOC_Os04g46330,0,0,0,0,0
LOC_Os04g46350,0,0,0,1,0
LOC_Os04g46360,0,0,0,0,0
LOC_Os04g46370,65,0,0,0,58
LOC_Os04g46380,25,24,35,0,16
LOC_Os04g46384,0,0,0,0,0
LOC_Os04g46390,863,1631,817,569,615
LOC_Os04g46400,2,15,0,18,0
LOC_Os04g46410,0,0,0,0,0
LOC_Os04g46420,0,0,0,0,0
LOC_Os04g46430,0,0,0,0,0
LOC_Os04g46440,49,0,0,114,14
LOC_Os04g46444,0,0,0,0,0
LOC_Os04g46450,182,122,77,195,36
LOC_Os04g46460,54,278,324,355,37
LOC_Os04g46470,0,0,0,1,0
LOC_Os04g46480,49,113,65,4,151
LOC_Os04g46490,0,0,0,0,0
LOC_Os04g46500,0,0,0,0,0
LOC_Os04g46510,0,0,0,0,0
LOC_Os04g46520,0,0,0,0,0
LOC_Os04g46530,0,0,0,0,0
LOC_Os04g46540,0,0,0,0,0
LOC_Os04g46550,0,0,0,0,0
LOC_Os04g46560,0,0,0,0,1
LOC_Os04g46570,0,0,22,0,97
LOC_Os04g46580,0,0,0,0,0
LOC_Os04g46600,0,0,0,0,0
LOC_Os04g46610,289,58,249,217,174
LOC_Os04g46620,2,61,187,196,119
LOC_Os04g46630,0,0,0,0,0
LOC_Os04g46639,0,0,0,0,0
LOC_Os04g46650,0,0,0,0,0
LOC_Os04g46660,0,0,0,0,0
LOC_Os04g46670,0,0,0,0,0
LOC_Os04g46680,0,0,0,0,0
LOC_Os04g46690,0,0,0,0,0
LOC_Os04g46700,178,173,61,173,14
LOC_Os04g46710,0,0,0,0,0
LOC_Os04g46720,0,0,0,0,0
LOC_Os04g46730,30,1,32,0,1
LOC_Os04g46740,0,0,0,0,0
LOC_Os04g46750,82,184,29,51,93
LOC_Os04g46760,0,0,0,0,0
LOC_Os04g46770,0,0,0,0,0
LOC_Os04g46780,0,0,0,0,0
LOC_Os04g46790,0,0,0,0,0
LOC_Os04g46800,0,0,0,0,0
LOC_Os04g46810,0,0,0,0,0
LOC_Os04g46820,0,0,0,0,0
LOC_Os04g46830,0,0,0,0,0
LOC_Os04g46840,0,0,0,0,0
LOC_Os04g46850,0,0,0,0,0
LOC_Os04g46860,2,117,40,13,71
LOC_Os04g46870,0,0,0,0,0
LOC_Os04g46880,158,550,446,114,467
LOC_Os04g46892,1,77,6,231,0
LOC_Os04g46894,0,0,0,0,0
LOC_Os04g46910,0,0,0,0,0
LOC_Os04g46920,13,5,0,46,10
LOC_Os04g46930,142,53,5,1,73
LOC_Os04g46940,0,0,0,0,1
LOC_Os04g46950,0,0,0,0,0
LOC_Os04g46960,1207,2249,1727.999,1407,746
LOC_Os04g46970,0,0,0,0,0
LOC_Os04g46980,40,39,108,0,0
LOC_Os04g46990,29,144,21,0,0
LOC_Os04g47000,0,0,0,0,0
LOC_Os04g47010,0,0,0,0,0
LOC_Os04g47020,49,104,1,61,2
LOC_Os04g47030,0,0,0,0,0
LOC_Os04g47040,0,0,0,0,0
LOC_Os04g47059,0,0,0,0,0
LOC_Os04g47080,0,0,0,0,0
LOC_Os04g47090,0,0,0,0,0
LOC_Os04g47100,0,0,0,0,0
LOC_Os04g47110,0,0,0,0,0
LOC_Os04g47120,70,225,35,1,0
LOC_Os04g47130,4,0,0,0,2
LOC_Os04g47140,53,0,0,0,0
LOC_Os04g47150,0,0,0,0,0
LOC_Os04g47160,0,0,0,0,0
LOC_Os04g47170,3,0,0,0,1
LOC_Os04g47180,0,0,0,91,35
LOC_Os04g47190,41,0,27,37,0
LOC_Os04g47200,0,0,0,0,0
LOC_Os04g47210,0,0,0,0,0
LOC_Os04g47220,2800,4591,2964.659,2855,2035
LOC_Os04g47240,40,166,35,63,47
LOC_Os04g47250,0,0,0,0,0
LOC_Os04g47260,23,9,77,4,1
LOC_Os04g47270,36,3,0,0,55
LOC_Os04g47280,0,68,70,22,13
LOC_Os04g47290,94,6,92,53,6
LOC_Os04g47300,92,268,66,46,154
LOC_Os04g47310,118,321,81,96,86
LOC_Os04g47320,0,0,0,0,0
LOC_Os04g47330,0,0,0,0,0
LOC_Os04g47350,0,0,0,0,0
LOC_Os04g47360,3529,5350,2641,3301,3201
LOC_Os04g47370,501,683,405,203,565
LOC_Os04g47380,0,0,0,0,0
LOC_Os04g47390,0,0,0,0,0
LOC_Os04g47400,0,0,0,0,0
LOC_Os04g47410,34,154,10,49,90
LOC_Os04g47420,15,26,46,6,37
LOC_Os04g47430,0,0,0,0,0
LOC_Os04g47440,0,0,0,0,0
LOC_Os04g47450,0,0,0,0,0
LOC_Os04g47460,0,0,0,0,0
LOC_Os04g47470,0,0,0,0,0
LOC_Os04g47480,0,0,0,0,0
LOC_Os04g47490,0,0,0,0,0
LOC_Os04g47500,0,0,0,0,0
LOC_Os04g47510,0,0,0,0,0
LOC_Os04g47520,0,53,0,0,0
LOC_Os04g47530,5,13,0,77,0
LOC_Os04g47550,21,11,25,0,0
LOC_Os04g47555,0,0,0,0,0
LOC_Os04g47560,0,0,0,0,0
LOC_Os04g47570,0,0,0,0,0
LOC_Os04g47580,0,0,0,0,0
LOC_Os04g47590,169,362,144,36,141
LOC_Os04g47600,0,0,0,0,0
LOC_Os04g47610,0,0,0,0,0
LOC_Os04g47620,0,0,0,0,0
LOC_Os04g47630,0,0,0,0,0
LOC_Os04g47640,0,0,0,0,0
LOC_Os04g47650,0,0,0,0,0
LOC_Os04g47660,0,0,0,0,0
LOC_Os04g47670,0,0,28,0,0
LOC_Os04g47680,0,0,0,83,0
LOC_Os04g47690,972,1596,1112,1007,912
LOC_Os04g47700,100,23,0,0,0
LOC_Os04g47710,0,0,0,0,0
LOC_Os04g47720,0,0,0,0,0
LOC_Os04g47730,0,0,0,0,0
LOC_Os04g47740,0,0,0,0,0
LOC_Os04g47750,0,0,0,0,0
LOC_Os04g47760,0,0,0,0,0
LOC_Os04g47770,91,97,237,215,128
LOC_Os04g47780,33,2,7,28,28
LOC_Os04g47790,0,0,0,0,0
LOC_Os04g47800,0,0,0,0,0
LOC_Os04g47810,15,0,0,0,0
LOC_Os04g47820,29,6,0,0,0
LOC_Os04g47830,0,29,4,0,0
LOC_Os04g47840,0,0,0,0,0
LOC_Os04g47860,148,602,370,507,249
LOC_Os04g47870,40,1,61,95,290
LOC_Os04g47890,0,0,0,1,0
LOC_Os04g47900,0,0,0,0,0
LOC_Os04g47906,23,0,52,0,7
LOC_Os04g47912,0,0,0,0,0
LOC_Os04g47920,0,0,0,0,0
LOC_Os04g47930,0,0,0,0,0
LOC_Os04g47940,0,0,0,0,0
LOC_Os04g47950,0,0,0,0,0
LOC_Os04g47960,0,0,0,0,0
LOC_Os04g47970,189,144,51,0,94
LOC_Os04g47990,21,2,118,248,59
LOC_Os04g48000,0,0,0,0,0
LOC_Os04g48010,0,121,29,1,122
LOC_Os04g48020,7,42,85,0,0
LOC_Os04g48030,1,0,0,0,0
LOC_Os04g48040,0,220,42,0,0
LOC_Os04g48050,128,586,58,153,88
LOC_Os04g48060,0,3,0,0,0
LOC_Os04g48070,1,37,0,4,0
LOC_Os04g48080,0,0,0,0,0
LOC_Os04g48094,0,0,0,0,0
LOC_Os04g48110,0,0,0,0,0
LOC_Os04g48130,0,67,0,0,93
LOC_Os04g48140,0,0,0,0,0
LOC_Os04g48150,0,0,0,0,0
LOC_Os04g48160,0,0,0,136,2
LOC_Os04g48170,0,0,0,0,0
LOC_Os04g48180,0,0,0,0,0
LOC_Os04g48190,0,0,0,0,0
LOC_Os04g48200,0,0,0,0,0
LOC_Os04g48210,0,0,0,0,0
LOC_Os04g48220,0,0,0,0,0
LOC_Os04g48230,38,0,0,28,30
LOC_Os04g48240,0,0,0,0,0
LOC_Os04g48250,0,0,0,0,0
LOC_Os04g48260,0,0,0,0,0
LOC_Os04g48270,5,1,25,0,0
LOC_Os04g48280,0,0,0,0,0
LOC_Os04g48290,0,1,0,0,0
LOC_Os04g48300,0,0,0,0,0
LOC_Os04g48310,39,0,1,0,15
LOC_Os04g48320,0,0,0,0,0
LOC_Os04g48330,0,0,0,0,0
LOC_Os04g48350,0,0,0,0,0
LOC_Os04g48360,0,0,0,0,0
LOC_Os04g48370,33,52,100,156,126
LOC_Os04g48375,0,0,0,0,0
LOC_Os04g48380,0,0,0,0,0
LOC_Os04g48390,335,138,128,35,49
LOC_Os04g48400,0,0,0,0,0
LOC_Os04g48410,91,78,114,2,53
LOC_Os04g48416,0,0,0,0,0
LOC_Os04g48440,0,0,0,0,0
LOC_Os04g48450,0,0,0,0,0
LOC_Os04g48460,0,6,57,29,36
LOC_Os04g48470,0,0,0,0,0
LOC_Os04g48480,136,52,38,39,52
LOC_Os04g48484,2,2,0,76,1
LOC_Os04g48490,0,0,0,0,0
LOC_Os04g48500,0,0,0,0,0
LOC_Os04g48510,0,0,0,0,0
LOC_Os04g48520,59,95,32,55,55
LOC_Os04g48530,0,1,0,0,0
LOC_Os04g48540,0,0,0,0,0
LOC_Os04g48550,0,0,0,0,0
LOC_Os04g48560,0,0,0,0,0
LOC_Os04g48570,0,0,0,0,0
LOC_Os04g48580,0,0,0,0,0
LOC_Os04g48590,0,0,0,0,0
LOC_Os04g48600,0,0,0,0,0
LOC_Os04g48630,0,0,0,0,0
LOC_Os04g48640,0,0,0,0,0
LOC_Os04g48650,0,0,0,0,0
LOC_Os04g48660,0,0,0,0,0
LOC_Os04g48670,0,0,0,0,0
LOC_Os04g48680,0,0,0,0,0
LOC_Os04g48690,0,0,0,0,0
LOC_Os04g48700,0,0,0,0,0
LOC_Os04g48710,119,199,233,134,157
LOC_Os04g48720,0,0,0,0,0
LOC_Os04g48730,60,1,13,117,100
LOC_Os04g48740,0,0,0,0,0
LOC_Os04g48750,96,23,23,1,1
LOC_Os04g48760,0,0,0,0,0
LOC_Os04g48770,35,38,11,59,58
LOC_Os04g48780,0,0,0,0,0
LOC_Os04g48790,59,28,90,125,0
LOC_Os04g48800,35,209,13,144,0
LOC_Os04g48810,0,0,0,0,0
LOC_Os04g48820,34,145,58,0,2
LOC_Os04g48830,0,0,0,0,0
LOC_Os04g48840,295,217,153,48,288
LOC_Os04g48850,0,0,0,0,0
LOC_Os04g48870,0,0,0,0,1
LOC_Os04g48880,563,585,353,578,535
LOC_Os04g48890,0,0,0,0,0
LOC_Os04g48900,0,0,0,0,0
LOC_Os04g48910,0,0,0,0,0
LOC_Os04g48920,0,0,0,0,0
LOC_Os04g48930,0,0,0,0,0
LOC_Os04g48940,46,0,47,0,100
LOC_Os04g48950,24,0,0,56,14
LOC_Os04g48960,0,0,0,0,0
LOC_Os04g48970,0,0,0,0,0
LOC_Os04g48980,0,0,0,0,0
LOC_Os04g49000,56,2,0,0,2
LOC_Os04g49010,0,0,0,0,0
LOC_Os04g49020,0,0,0,0,0
LOC_Os04g49030,0,0,0,0,0
LOC_Os04g49040,0,0,0,0,0
LOC_Os04g49050,0,0,0,0,0
LOC_Os04g49060,1,0,0,186,1
LOC_Os04g49070,0,0,0,0,0
LOC_Os04g49080,0,0,0,0,0
LOC_Os04g49090,0,0,0,0,0
LOC_Os04g49100,0,0,0,0,0
LOC_Os04g49110,253,90,202,49,234
LOC_Os04g49120,0,0,0,0,0
LOC_Os04g49130,0,0,0,0,0
LOC_Os04g49140,0,0,0,0,0
LOC_Os04g49150,0,0,0,0,0
LOC_Os04g49160,0,0,0,0,0
LOC_Os04g49170,0,0,0,0,0
LOC_Os04g49180,0,0,0,0,0
LOC_Os04g49194,0,0,0,0,0
LOC_Os04g49210,0,0,1,16,0
LOC_Os04g49220,0,0,0,0,0
LOC_Os04g49230,0,0,0,0,0
LOC_Os04g49240,0,0,0,0,0
LOC_Os04g49250,0,31,0,0,0
LOC_Os04g49260,0,0,0,0,0
LOC_Os04g49270,0,0,0,0,0
LOC_Os04g49280,0,0,0,0,0
LOC_Os04g49290,0,0,0,0,0
LOC_Os04g49300,0,0,0,0,0
LOC_Os04g49310,0,0,0,0,0
LOC_Os04g49320,0,0,0,0,0
LOC_Os04g49340,0,0,0,0,0
LOC_Os04g49350,735,1837,1227,1185,1015
LOC_Os04g49360,0,0,0,0,0
LOC_Os04g49370,0,0,0,0,0
LOC_Os04g49380,0,0,0,0,0
LOC_Os04g49394,0,0,0,0,0
LOC_Os04g49410,2,0,0,0,0
LOC_Os04g49420,0,0,0,51.006,0
LOC_Os04g49430,0,0,0,0,0
LOC_Os04g49440,0,0,35,0,0
LOC_Os04g49450,0,0,0,0,0
LOC_Os04g49460,1,0,0,0,0
LOC_Os04g49480,0,0,0,0,0
LOC_Os04g49490,0,0,0,0,0
LOC_Os04g49500,0,6,19,0,0
LOC_Os04g49510,421,371,184,80,97
LOC_Os04g49520,0,0,0,0,0
LOC_Os04g49530,4,253.518,66,0,88.634
LOC_Os04g49540,90,247.482,11,170,51.366
LOC_Os04g49550,16,0,0,77,0
LOC_Os04g49560,0,117,0,26,0
LOC_Os04g49570,253,698,276,213,409
LOC_Os04g49580,1,1,51,40,0
LOC_Os04g49590,0,0,0,0,0
LOC_Os04g49600,0,0,0,0,0
LOC_Os04g49610,123,472,26,0,212
LOC_Os04g49620,506,1580,739,565,273
LOC_Os04g49630,0,0,0,0,0
LOC_Os04g49640,0,0,0,0,0
LOC_Os04g49650,0,0,0,76,0
LOC_Os04g49660,525,277,314,584,113
LOC_Os04g49670,0,0,0,0,0
LOC_Os04g49680,66,180,69,2,40
LOC_Os04g49685,0,0,0,0,0
LOC_Os04g49690,1,0,0,0,0
LOC_Os04g49700,0,0,0,0,0
LOC_Os04g49710,0,0,0,0,0
LOC_Os04g49720,0,0,0,0,0
LOC_Os04g49730,0,0,0,0,0
LOC_Os04g49739,0,0,0,0,0
LOC_Os04g49748,14,0,1,0,1
LOC_Os04g49757,0,0,0,0,0
LOC_Os04g49770,0,0,0,0,0
LOC_Os04g49780,0,0,0,0,0
LOC_Os04g49790,0,0,0,0,0
LOC_Os04g49800,0,0,0,0,0
LOC_Os04g49810,0,0,0,0,0
LOC_Os04g49820,0,0,0,0,0
LOC_Os04g49830,0,0,0,0,0
LOC_Os04g49840,0,0,0,0,0
LOC_Os04g49850,0,0,0,0,0
LOC_Os04g49860,0,0,0,0,0
LOC_Os04g49870,0,0,0,0,0
LOC_Os04g49880,0,0,0,0,0
LOC_Os04g49890,124,249,153,185,84
LOC_Os04g49900,0,0,0,0,0
LOC_Os04g49910,0,0,0,0,0
LOC_Os04g49920,0,0,0,0,1
LOC_Os04g49930,0,0,0,0,0
LOC_Os04g49940,11,106,0,136,0
LOC_Os04g49950,0,1,0,0,1
LOC_Os04g49954,90,118,48,304,73
LOC_Os04g49960,54,3,0,22,26
LOC_Os04g49970,0,0,0,0,0
LOC_Os04g49980,0,0,0,0,0
LOC_Os04g49990,136,233,34,4,285
LOC_Os04g50000,0,0,0,0,0
LOC_Os04g50010,0,0,0,0,0
LOC_Os04g50020,0,0,0,0,0
LOC_Os04g50030,0,0,0,0,0
LOC_Os04g50040,0,0,0,0,0
LOC_Os04g50050,0,0,0,0,0
LOC_Os04g50060,0,0,45,0,0
LOC_Os04g50070,0,0,0,0,0
LOC_Os04g50080,0,0,0,0,0
LOC_Os04g50090,0,0,0,0,0
LOC_Os04g50100,249,375,84,144,235
LOC_Os04g50110,137,159,31,0,1
LOC_Os04g50120,189,380,26,157.062,130
LOC_Os04g50130,0,0,0,0,0
LOC_Os04g50140,0,0,0,0,0
LOC_Os04g50150,0,0,0,0,0
LOC_Os04g50160,0,0,0,0,0
LOC_Os04g50164,0,0,0,0,0
LOC_Os04g50168,0,0,0,0,0
LOC_Os04g50172,0,0,0,0,0
LOC_Os04g50176,0,0,0,0,0
LOC_Os04g50180,0,0,0,0,0
LOC_Os04g50184,0,0,0,0,0
LOC_Os04g50188,0,0,0,0,0
LOC_Os04g50192,0,0,0,0,0
LOC_Os04g50196,0,0,0,0,0
LOC_Os04g50200,0,0,0,0,0
LOC_Os04g50204,158,136,160,227,130
LOC_Os04g50208,0,27,19,0,1
LOC_Os04g50212,0,0,0,0,0
LOC_Os04g50216,105,0,4,227,53
LOC_Os04g50660,0,1,27,1,20
LOC_Os04g50670,0,0,0,0,0
LOC_Os04g50680,0,0,0,0,0
LOC_Os04g50690,0,0,0,0,0
LOC_Os04g50700,29,216,4,2,1
LOC_Os04g50710,0,0,0,0,0
LOC_Os04g50720,1,0,63,190,130
LOC_Os04g50730,0,0,0,0,0
LOC_Os04g50740,0,0,0,0,0
LOC_Os04g50750,0,0,0,0,0
LOC_Os04g50760,0,0,0,0,0
LOC_Os04g50770,0,0,0,0,0
LOC_Os04g50780,0,0,0,0,0
LOC_Os04g50790,0,0,0,0,0
LOC_Os04g50800,0,0,0,0,0
LOC_Os04g50810,0,0,0,0,0
LOC_Os04g50820,0,0,0,0,0
LOC_Os04g50830,0,0,0,0,0
LOC_Os04g50840,0,0,0,0,0
LOC_Os04g50850,0,0,0,0,0
LOC_Os04g50860,125,502,328,99,288
LOC_Os04g50864,284,397,260,237,313
LOC_Os04g50870,0,0,0,0,0
LOC_Os04g50880,0,0,0,0,0
LOC_Os04g50890,13,217,108,390,107
LOC_Os04g50910,0,0,0,0,0
LOC_Os04g50920,0,0,0,0,0
LOC_Os04g50930,0,0,0,0,0
LOC_Os04g50940,0,0,0,0,0
LOC_Os04g50950,0,0,0,0,0
LOC_Os04g50960,0,0,0,0,0
LOC_Os04g50970,76,102,52,2,130
LOC_Os04g50980,0,0,0,0,0
LOC_Os04g50990,108,3,126,76,2
LOC_Os04g51000,0,0,0,0,0
LOC_Os04g51009,0,0,0,0,0
LOC_Os04g51020,0,0,0,0,0
LOC_Os04g51030,0,0,0,0,0
LOC_Os04g51040,0,0,0,0,0
LOC_Os04g51050,33,59,1,0,0
LOC_Os04g51060,19,1,27,75,1
LOC_Os04g51070,0,0,0,0,0
LOC_Os04g51080,91,226,18,0,1
LOC_Os04g51090,0,0,10,0,0
LOC_Os04g51100,0,0,0,0,0
LOC_Os04g51110,0,0,0,0,0
LOC_Os04g51120,80,251,123,153,114
LOC_Os04g51130,0,0,0,0,0
LOC_Os04g51140,0,3,0,0,0
LOC_Os04g51150,2,109,0,0,12
LOC_Os04g51160,0,0,0,0,0
LOC_Os04g51166,95,130,0,1,80
LOC_Os04g51172,0,0,0,0,0
LOC_Os04g51180,125,32,156,232,206
LOC_Os04g51190,1,0,0,0,0
LOC_Os04g51200,0,0,0,0,0
LOC_Os04g51210,0,0,0,0,0
LOC_Os04g51220,0,0,0,0,0
LOC_Os04g51230,0,0,0,0,0
LOC_Os04g51240,86,116,10,69,89
LOC_Os04g51250,0,62,40,0,0
LOC_Os04g51260,0,0,0,0,0
LOC_Os04g51270,634,1057,759,56,622
LOC_Os04g51280,154,303,157,112,308
LOC_Os04g51290,0,0,0,0,0
LOC_Os04g51300,576.773,490.322,297.26,407,79
LOC_Os04g51310,74.227,251.678,174.74,32,56
LOC_Os04g51320,42,140,0,1,18
LOC_Os04g51330,0,46,32,0,53
LOC_Os04g51340,1,1,0,0,0
LOC_Os04g51350,65,23,0,0,29
LOC_Os04g51360,0,0,0,0,0
LOC_Os04g51370,144,147,161,268,390
LOC_Os04g51380,139,1,70,0,3
LOC_Os04g51390,42,165,23,1,2
LOC_Os04g51400,780,583,350,571,152
LOC_Os04g51404,0,0,0,0,0
LOC_Os04g51410,13,16,63,0,0
LOC_Os04g51420,0,0,0,0,0
LOC_Os04g51430,17,86,27,159,136
LOC_Os04g51440,7,0,0,0,0
LOC_Os04g51450,5,0,0,0,1
LOC_Os04g51454,496,798,275,155,57
LOC_Os04g51460,0,0,0,0,0
LOC_Os04g51470,0,0,0,0,0
LOC_Os04g51480,0,0,0,0,0
LOC_Os04g51490,0,0,0,0,0
LOC_Os04g51500,19,20,25,0,76
LOC_Os04g51510,0,0,0,0,0
LOC_Os04g51520,0,0,0,0,0
LOC_Os04g51530,0,0,0,0,0
LOC_Os04g51540,0,0,0,0,0
LOC_Os04g51550,0,0,0,0,0
LOC_Os04g51560,3,314,41,1,32
LOC_Os04g51570,46,0,30,1,95
LOC_Os04g51580,681,759,783,917,770
LOC_Os04g51590,0,0,0,0,0
LOC_Os04g51600,0,0,0,0,0
LOC_Os04g51610,163,199,124,310,115
LOC_Os04g51620,0,0,0,0,0
LOC_Os04g51630,188,379,273,130,237
LOC_Os04g51640,0,0,0,0,0
LOC_Os04g51650,0,0,0,0,0
LOC_Os04g51660,0,18,0,0,0
LOC_Os04g51680,0,0,0,0,0
LOC_Os04g51690,169,385,132,314,158
LOC_Os04g51700,1,40,16,0,0
LOC_Os04g51710,47,135,98,18,48
LOC_Os04g51720,0,0,0,0,0
LOC_Os04g51730,0,0,0,0,0
LOC_Os04g51740,0,0,0,0,0
LOC_Os04g51750,0,0,0,0,0
LOC_Os04g51760,0,0,0,0,0
LOC_Os04g51770,1,0,87,0,5
LOC_Os04g51780,46,142,0,201,21
LOC_Os04g51786,14,1,11,100,0
LOC_Os04g51792,1325,1446,616,821,388
LOC_Os04g51794,4,59,75,41,50
LOC_Os04g51796,0,0,0,0,0
LOC_Os04g51800,0,0,7,0,0
LOC_Os04g51809,187,424,341,233,264
LOC_Os04g51820,368,202,216,306,52
LOC_Os04g51830,0,0,0,0,0
LOC_Os04g51840,0,0,0,0,0
LOC_Os04g51850,0,0,0,0,0
LOC_Os04g51860,0,0,0,0,0
LOC_Os04g51870,0,0,0,0,0
LOC_Os04g51880,0,124,1,1,2
LOC_Os04g51890,0,0,0,0,0
LOC_Os04g51900,0,0,0,0,0
LOC_Os04g51910,188,370,256,633,38
LOC_Os04g51920,0,0,35,0,0
LOC_Os04g51930,0,0,0,0,0
LOC_Os04g51940,42,120,287,12,98
LOC_Os04g51950,1,0,0,0,0
LOC_Os04g51960,349,549,541,552,405
LOC_Os04g51970,12,0,11,0,39
LOC_Os04g51980,0,0,0,0,0
LOC_Os04g51990,0,0,0,0,0
LOC_Os04g52000,142,104,218,275,93
LOC_Os04g52020,411,282,166,261,170
LOC_Os04g52030,0,0,0,0,0
LOC_Os04g52040,175,475,271,174,149
LOC_Os04g52050,172,2,26,84,113
LOC_Os04g52060,2,117,0,83,0
LOC_Os04g52074,0,40,0,1,0
LOC_Os04g52090,79,51,0,0,39
LOC_Os04g52100,0,153,151,0,2
LOC_Os04g52110,0,0,0,0,0
LOC_Os04g52120,20,56,0,0,39
LOC_Os04g52130,127,36,0,38,193
LOC_Os04g52140,0,0,0,0,0
LOC_Os04g52164,0,26,0,0,0
LOC_Os04g52180,50,218,434,295,208
LOC_Os04g52190,0,0,0,0,0
LOC_Os04g52200,121,88,23,82,92
LOC_Os04g52210,0,0,0,0,0
LOC_Os04g52220,0,0,0,0,0
LOC_Os04g52230,52,96,0,0,0
LOC_Os04g52240,0,0,0,0,0
LOC_Os04g52250,0,0,0,0,0
LOC_Os04g52260,10694,13111,8768,10266,7750
LOC_Os04g52270,796,805,743,891,446
LOC_Os04g52280,0,0,0,0,0
LOC_Os04g52290,4,61,47,0,0
LOC_Os04g52300,74,7,32,0,40
LOC_Os04g52310,0,0,0,0,0
LOC_Os04g52320,78,0,0,0,0
LOC_Os04g52330,158,761,282,227,267
LOC_Os04g52340,193,282,104,54,203
LOC_Os04g52361,547,628,501,716,609.996
LOC_Os04g52370,0,1,0,22,2
LOC_Os04g52380,6,1,165,32,0
LOC_Os04g52390,98,148,165,1,153
LOC_Os04g52400,178,156,195,135,263
LOC_Os04g52410,0,0,0,0,0
LOC_Os04g52420,0,0,0,0,0
LOC_Os04g52440,0,0,0,0,0
LOC_Os04g52450,268,250,509,278,230
LOC_Os04g52460,186,557,309,637,767
LOC_Os04g52479,258,137,219,158,62
LOC_Os04g52500,59,283,0,1,0
LOC_Os04g52504,0,0,0,46,0
LOC_Os04g52510,0,0,0,0,0
LOC_Os04g52520,104,220,86,11,96
LOC_Os04g52530,0,0,0,0,0
LOC_Os04g52540,19,0,67,2,1
LOC_Os04g52550,0,0,0,0,0
LOC_Os04g52560,16,1,0,0,133
LOC_Os04g52570,20,32,0,25,0
LOC_Os04g52580,0,0,0,0,0
LOC_Os04g52590,0,0,0,0,0
LOC_Os04g52600,0,84,32,30,37
LOC_Os04g52606,63,1,0,0,1
LOC_Os04g52614,0,48,0,0,2
LOC_Os04g52630,0,0,0,0,0
LOC_Os04g52640,0,0,0,0,0
LOC_Os04g52650,0,0,0,0,0
LOC_Os04g52660,58,116,58,28,1
LOC_Os04g52670,0,0,0,0,0
LOC_Os04g52680,0,0,0,0,0
LOC_Os04g52684,0,0,0,0,0
LOC_Os04g52690,3,0,18,3,112
LOC_Os04g52700,75,25,0,0,1
LOC_Os04g52710,101,227,216,1,42
LOC_Os04g52720,0,0,0,0,0
LOC_Os04g52725,0,0,0,0,0
LOC_Os04g52730,20,0,51,0,0
LOC_Os04g52740,0,0,0,0,0
LOC_Os04g52750,0,0,0,0,0
LOC_Os04g52760,16,75,38,61,1
LOC_Os04g52770,0,0,0,0,0
LOC_Os04g52780,0,0,0,0,0
LOC_Os04g52790,0,0,0,0,0
LOC_Os04g52800,0,0,0,0,0
LOC_Os04g52810,0,0,0,0,0
LOC_Os04g52820,0,0,0,0,0
LOC_Os04g52830,0,0,28,0,0
LOC_Os04g52840,15,60,144,30,72
